date,time,temp,feels_like,humidity,pressure,wind_speed,weather_main,weather_description,data_time,sunrise,sunset,city,unix_timestamp
2025-08-12,00:00,73.85,74.75,81,1021,0.0,Clouds,scattered clouds,23:59,06:30,20:12,Lynchburg,1754971167
2025-08-12,00:15,73.13,73.9,80,1021,0.0,Clear,clear sky,00:14,06:30,20:12,Lynchburg,1754972050
2025-08-12,00:30,73.13,73.9,80,1021,0.0,Clouds,broken clouds,00:29,06:30,20:12,Lynchburg,1754972978
2025-08-12,00:45,72.61,73.33,80,1020,0.0,Clouds,broken clouds,00:44,06:30,20:12,Lynchburg,1754973877
2025-08-12,01:00,72.61,73.33,80,1020,0.0,Clouds,broken clouds,01:00,06:30,20:12,Lynchburg,1754974802
2025-08-12,01:15,72.61,73.33,80,1020,0.0,Clouds,overcast clouds,01:14,06:30,20:12,Lynchburg,1754975677
2025-08-12,01:30,72.61,73.33,80,1021,0.0,Clouds,overcast clouds,01:29,06:30,20:12,Lynchburg,1754976578
2025-08-12,01:45,72.61,73.33,80,1020,0.0,Clouds,overcast clouds,01:43,06:30,20:12,Lynchburg,1754977419
2025-08-12,02:00,72.61,73.33,80,1020,0.0,Clouds,overcast clouds,01:59,06:30,20:12,Lynchburg,1754978363
2025-08-12,02:15,72.61,73.33,80,1020,4.61,Clouds,overcast clouds,02:10,06:30,20:12,Lynchburg,1754979030
2025-08-12,02:30,72.48,73.18,80,1020,4.61,Clouds,overcast clouds,02:27,06:30,20:12,Lynchburg,1754980059
2025-08-12,02:45,72.48,73.18,80,1020,4.61,Clouds,overcast clouds,02:45,06:30,20:12,Lynchburg,1754981102
2025-08-12,03:00,72.99,73.74,80,1020,4.61,Clouds,overcast clouds,02:57,06:30,20:12,Lynchburg,1754981824
2025-08-12,03:15,72.99,73.71,79,1020,5.75,Clouds,overcast clouds,03:14,06:30,20:12,Lynchburg,1754982879
2025-08-12,03:30,72.48,73.18,80,1020,5.75,Clouds,overcast clouds,03:26,06:30,20:12,Lynchburg,1754983568
2025-08-12,03:45,72.59,73.31,80,1020,5.75,Clouds,overcast clouds,03:45,06:30,20:12,Lynchburg,1754984701
2025-08-12,04:00,72.48,73.18,80,1020,5.75,Clouds,overcast clouds,04:00,06:30,20:12,Lynchburg,1754985602
2025-08-12,04:15,72.59,73.22,78,1020,0.0,Clouds,overcast clouds,04:10,06:30,20:12,Lynchburg,1754986210
2025-08-12,04:30,72.59,73.22,78,1020,0.0,Clouds,overcast clouds,04:30,06:30,20:12,Lynchburg,1754987402
2025-08-12,04:45,72.59,73.31,80,1020,0.0,Clouds,overcast clouds,04:44,06:30,20:12,Lynchburg,1754988278
2025-08-12,05:00,72.59,73.31,80,1020,0.0,Clouds,overcast clouds,04:59,06:30,20:12,Lynchburg,1754989172
2025-08-12,05:15,72.7,73.33,78,1020,3.44,Clouds,overcast clouds,05:13,06:30,20:12,Lynchburg,1754990002
2025-08-12,05:30,72.59,73.22,78,1020,3.44,Clouds,overcast clouds,05:30,06:30,20:12,Lynchburg,1754991001
2025-08-12,05:45,72.66,73.44,81,1020,3.44,Clouds,overcast clouds,05:45,06:30,20:12,Lynchburg,1754991902
2025-08-12,06:00,72.59,73.22,78,1020,3.44,Clouds,overcast clouds,06:00,06:30,20:12,Lynchburg,1754992801
2025-08-12,06:15,72.59,73.31,80,1020,4.61,Clouds,overcast clouds,06:10,06:30,20:12,Lynchburg,1754993424
2025-08-12,06:30,72.7,73.44,80,1020,4.61,Clouds,overcast clouds,06:29,06:30,20:12,Lynchburg,1754994567
2025-08-12,06:45,72.59,73.31,80,1020,4.61,Clouds,overcast clouds,06:44,06:30,20:12,Lynchburg,1754995467
2025-08-12,07:00,72.7,73.44,80,1020,4.61,Clouds,overcast clouds,07:00,06:30,20:12,Lynchburg,1754996401
2025-08-12,07:15,72.19,72.88,80,1020,3.44,Mist,mist,07:13,06:30,20:12,Lynchburg,1754997213
2025-08-12,07:30,72.7,73.44,80,1020,3.44,Mist,mist,07:25,06:30,20:12,Lynchburg,1754997942
2025-08-12,07:45,72.86,73.74,83,1020,3.44,Mist,mist,07:45,06:30,20:12,Lynchburg,1754999101
2025-08-12,08:00,72.86,73.74,83,1020,3.44,Mist,mist,07:55,06:30,20:12,Lynchburg,1754999713
2025-08-12,08:15,73.53,74.43,82,1020,4.61,Clouds,overcast clouds,08:15,06:30,20:12,Lynchburg,1755000901
2025-08-12,08:30,73.65,74.57,82,1020,4.61,Clouds,overcast clouds,08:30,06:30,20:12,Lynchburg,1755001802
2025-08-12,08:45,73.81,73.9,64,1020,1.01,Clouds,overcast clouds,08:41,06:30,20:12,Lynchburg,1755002470
