date,time,temp,feels_like,humidity,pressure,wind_speed,weather_main,weather_description,data_time,sunrise,sunset,city,unix_timestamp
2025-08-08,04:15,66.88,67.08,81,1023,0.0,Clouds,overcast clouds,04:15,06:26,20:17,Lynchburg,1754640901
2025-08-08,04:30,67.01,67.23,81,1023,3.44,Clouds,overcast clouds,04:30,06:26,20:17,Lynchburg,1754641801
2025-08-08,04:45,66.83,66.78,76,1023,3.44,Clouds,overcast clouds,04:41,06:26,20:17,Lynchburg,1754642501
2025-08-08,05:00,66.58,66.13,68,1023,3.69,Clouds,few clouds,05:00,06:26,20:17,Lynchburg,1754643602
2025-08-08,05:15,66.83,66.78,76,1023,3.44,Clouds,overcast clouds,05:15,06:26,20:17,Lynchburg,1754644501
2025-08-08,05:30,66.83,66.78,76,1023,4.61,Clouds,overcast clouds,05:30,06:26,20:17,Lynchburg,1754645402
2025-08-08,05:45,66.83,66.78,76,1023,4.61,Clouds,overcast clouds,05:44,06:26,20:17,Lynchburg,1754646279
2025-08-08,06:00,66.97,66.99,77,1023,4.61,Clouds,overcast clouds,05:56,06:26,20:17,Lynchburg,1754646996
2025-08-08,06:15,66.97,66.99,77,1023,4.61,Clouds,broken clouds,06:15,06:26,20:17,Lynchburg,1754648102
2025-08-08,06:30,66.97,66.94,76,1023,4.61,Clouds,broken clouds,06:30,06:26,20:17,Lynchburg,1754649002
2025-08-08,06:45,66.33,66.38,79,1023,4.61,Mist,mist,06:44,06:26,20:17,Lynchburg,1754649895
2025-08-08,07:00,65.73,65.68,78,1023,4.61,Mist,mist,06:56,06:26,20:17,Lynchburg,1754650578
2025-08-08,07:15,65.95,66.18,84,1023,3.44,Mist,mist,07:11,06:26,20:17,Lynchburg,1754651478
2025-08-08,07:30,66.85,66.99,80,1023,6.91,Mist,mist,07:30,06:26,20:17,Lynchburg,1754652601
2025-08-08,07:45,66.99,67.24,82,1023,6.91,Mist,mist,07:43,06:26,20:17,Lynchburg,1754653428
2025-08-08,08:00,67.1,67.37,82,1024,6.91,Mist,mist,07:59,06:26,20:17,Lynchburg,1754654383
2025-08-08,08:15,67.1,67.37,82,1023,5.75,Clouds,overcast clouds,08:12,06:26,20:17,Lynchburg,1754655132
2025-08-08,08:30,67.78,68.11,82,1023,5.75,Clouds,overcast clouds,08:27,06:26,20:17,Lynchburg,1754656078
2025-08-08,08:45,67.73,67.91,79,1023,5.75,Clouds,overcast clouds,08:43,06:26,20:17,Lynchburg,1754656983
2025-08-08,09:00,68.76,69.19,82,1023,5.75,Clouds,overcast clouds,08:58,06:26,20:17,Lynchburg,1754657888
2025-08-08,09:15,69.66,70.21,83,1023,4.61,Clouds,broken clouds,09:15,06:26,20:17,Lynchburg,1754658902
2025-08-08,09:30,69.98,70.54,82,1023,4.61,Clouds,broken clouds,09:25,06:26,20:17,Lynchburg,1754659554
2025-08-08,09:45,70.66,71.33,83,1023,4.61,Clouds,broken clouds,09:44,06:26,20:17,Lynchburg,1754660691
2025-08-08,10:00,71.44,72.14,82,1023,4.61,Clouds,broken clouds,09:56,06:26,20:17,Lynchburg,1754661378
2025-08-08,10:15,72.03,72.73,81,1023,6.91,Clouds,broken clouds,10:14,06:26,20:17,Lynchburg,1754662499
2025-08-08,10:30,72.27,72.95,80,1023,6.91,Clouds,broken clouds,10:30,06:26,20:17,Lynchburg,1754663402
2025-08-08,10:45,72.3,72.9,78,1023,6.91,Clouds,broken clouds,10:41,06:26,20:17,Lynchburg,1754664109
2025-08-08,11:00,72.54,73.15,78,1023,6.91,Clouds,broken clouds,10:59,06:26,20:17,Lynchburg,1754665156
2025-08-08,11:15,74.12,74.75,75,1024,8.05,Clouds,broken clouds,11:15,06:26,20:17,Lynchburg,1754666100
2025-08-08,11:30,75.47,76.15,73,1024,8.05,Clouds,broken clouds,11:27,06:26,20:17,Lynchburg,1754666845
2025-08-08,11:45,76.17,76.82,71,1023,8.05,Clouds,broken clouds,11:40,06:26,20:17,Lynchburg,1754667645
2025-08-08,12:00,76.41,77.04,70,1023,8.05,Clouds,broken clouds,12:00,06:26,20:17,Lynchburg,1754668801
2025-08-08,12:15,76.75,77.41,70,1024,8.05,Clouds,scattered clouds,12:15,06:26,20:17,Lynchburg,1754669702
2025-08-08,12:30,76.98,77.52,67,1023,8.05,Clouds,scattered clouds,12:30,06:26,20:17,Lynchburg,1754670601
2025-08-08,12:45,77.32,77.9,67,1023,8.05,Clouds,scattered clouds,12:40,06:26,20:17,Lynchburg,1754671214
2025-08-08,13:00,77.63,78.19,66,1023,8.05,Clouds,scattered clouds,12:56,06:26,20:17,Lynchburg,1754672184
2025-08-08,13:15,78.71,78.71,66,1023,4.61,Haze,haze,13:15,06:26,20:17,Lynchburg,1754673302
2025-08-08,13:30,78.6,79.21,65,1022,4.61,Haze,haze,13:30,06:26,20:17,Lynchburg,1754674201
2025-08-08,13:45,78.84,78.84,65,1022,4.61,Haze,haze,13:44,06:26,20:17,Lynchburg,1754675084
2025-08-08,14:00,79.47,79.47,64,1022,4.61,Haze,haze,13:57,06:26,20:17,Lynchburg,1754675838
2025-08-08,14:15,79.74,79.74,64,1023,8.05,Clouds,scattered clouds,14:15,06:26,20:17,Lynchburg,1754676902
2025-08-08,14:30,79.72,79.72,65,1021,8.05,Clouds,scattered clouds,14:30,06:26,20:17,Lynchburg,1754677801
2025-08-08,14:45,80.4,82.54,62,1021,8.05,Clouds,scattered clouds,14:44,06:26,20:17,Lynchburg,1754678692
2025-08-08,15:00,80.1,81.28,54,1021,8.05,Clouds,scattered clouds,15:00,06:26,20:17,Lynchburg,1754679602
2025-08-08,15:15,80.1,81.28,54,1022,10.36,Clouds,scattered clouds,15:13,06:26,20:17,Lynchburg,1754680425
2025-08-08,15:30,80.58,82.92,63,1022,5.75,Haze,haze,15:27,06:26,20:17,Lynchburg,1754681244
2025-08-08,15:45,80.1,81.39,55,1021,5.75,Haze,haze,15:40,06:26,20:17,Lynchburg,1754682040
2025-08-08,16:00,80.1,81.39,55,1021,5.75,Haze,haze,15:59,06:26,20:17,Lynchburg,1754683157
2025-08-08,16:15,80.58,82.78,62,1022,8.05,Clouds,scattered clouds,16:15,06:26,20:17,Lynchburg,1754684101
2025-08-08,16:30,80.58,82.65,61,1022,8.05,Clouds,scattered clouds,16:29,06:26,20:17,Lynchburg,1754684974
2025-08-08,16:45,80.11,81.3,54,1020,8.05,Clouds,scattered clouds,16:42,06:26,20:17,Lynchburg,1754685736
2025-08-08,17:00,80.1,81.5,56,1020,8.05,Clouds,scattered clouds,16:56,06:26,20:17,Lynchburg,1754686577
2025-08-08,17:15,80.1,81.5,56,1021,5.75,Clouds,scattered clouds,17:15,06:26,20:17,Lynchburg,1754687702
2025-08-08,17:30,80.08,81.27,54,1020,5.75,Clouds,scattered clouds,17:30,06:26,20:17,Lynchburg,1754688602
2025-08-08,17:45,79.72,79.72,61,1020,5.75,Clouds,scattered clouds,17:45,06:26,20:17,Lynchburg,1754689501
2025-08-08,18:00,79.74,79.74,62,1020,5.75,Clouds,scattered clouds,17:56,06:26,20:17,Lynchburg,1754690208
2025-08-08,18:15,80.04,81.43,56,1021,4.61,Clear,clear sky,18:15,06:26,20:17,Lynchburg,1754691301
2025-08-08,18:30,80.08,81.27,54,1020,4.61,Clear,clear sky,18:30,06:26,20:17,Lynchburg,1754692201
2025-08-08,18:45,78.12,78.67,65,1021,4.61,Clear,clear sky,18:41,06:26,20:17,Lynchburg,1754692889
2025-08-08,19:00,77.18,77.65,65,1021,4.61,Clear,clear sky,19:00,06:26,20:17,Lynchburg,1754694001
2025-08-08,19:15,76.46,77.05,69,1021,4.61,Clear,clear sky,19:15,06:26,20:17,Lynchburg,1754694902
2025-08-08,19:30,76.46,77.09,70,1021,4.61,Clear,clear sky,19:30,06:26,20:17,Lynchburg,1754695801
2025-08-08,19:45,75.67,76.28,71,1021,4.61,Clear,clear sky,19:45,06:26,20:17,Lynchburg,1754696702
2025-08-08,20:00,74.95,75.49,71,1021,4.61,Clear,clear sky,19:55,06:26,20:17,Lynchburg,1754697309
2025-08-08,20:15,74.21,74.86,75,1022,3.44,Clear,clear sky,20:12,06:26,20:17,Lynchburg,1754698368
2025-08-08,20:30,73.31,73.92,76,1021,3.44,Clear,clear sky,20:30,06:26,20:17,Lynchburg,1754699402
2025-08-08,20:45,72.55,73.18,78,1022,3.44,Clear,clear sky,20:45,06:26,20:17,Lynchburg,1754700301
2025-08-08,21:00,70.97,71.67,83,1022,3.31,Clear,clear sky,20:59,06:26,20:17,Lynchburg,1754701158
2025-08-08,21:15,69.04,69.69,86,1022,0.0,Clear,clear sky,21:15,06:26,20:17,Lynchburg,1754702101
2025-08-08,21:30,68.92,69.6,87,1022,0.0,Clear,clear sky,21:25,06:26,20:17,Lynchburg,1754702711
2025-08-08,21:45,68.16,68.77,87,1022,0.0,Clear,clear sky,21:42,06:26,20:17,Lynchburg,1754703772
2025-08-08,22:00,68.16,68.77,87,1022,0.0,Clear,clear sky,21:55,06:26,20:17,Lynchburg,1754704512
2025-08-08,22:15,67.08,67.62,88,1022,0.0,Clear,clear sky,22:15,06:26,20:17,Lynchburg,1754705701
2025-08-08,22:30,66.83,67.3,87,1022,0.0,Mist,mist,22:30,06:26,20:17,Lynchburg,1754706600
2025-08-08,22:45,66.83,67.26,86,1022,0.0,Mist,mist,22:45,06:26,20:17,Lynchburg,1754707501
2025-08-08,23:00,66.33,66.74,87,1022,0.0,Mist,mist,22:59,06:26,20:17,Lynchburg,1754708358
2025-08-08,23:15,66.22,66.49,84,1023,0.0,Mist,mist,23:14,06:26,20:17,Lynchburg,1754709249
2025-08-08,23:30,66.09,66.31,83,1022,0.0,Clear,clear sky,23:30,06:26,20:17,Lynchburg,1754710201
2025-08-08,23:45,65.57,65.68,82,1022,0.0,Clear,clear sky,23:45,06:26,20:17,Lynchburg,1754711101
