date,time,temp,feels_like,humidity,pressure,wind_speed,weather_main,weather_description,data_time,sunrise,sunset,city,unix_timestamp
2025-07-28,00:00,74.05,74.86,79,1017,0.0,Clear,clear sky,00:00,06:17,20:28,Lynchburg,1753675202
2025-07-28,00:15,73.6,74.46,81,1018,3.44,Clear,clear sky,00:10,06:17,20:28,Lynchburg,1753675821
2025-07-28,00:30,73.6,74.46,81,1018,3.44,Clear,clear sky,00:29,06:17,20:28,Lynchburg,1753676969
2025-07-28,00:45,73.54,74.5,83,1017,3.44,Clear,clear sky,00:42,06:17,20:28,Lynchburg,1753677752
2025-07-28,01:00,73.45,74.41,83,1017,3.44,Clear,clear sky,00:58,06:17,20:28,Lynchburg,1753678707
2025-07-28,01:15,73.89,74.88,83,1018,0.0,Clear,clear sky,01:15,06:17,20:28,Lynchburg,1753679702
2025-07-28,01:30,73.54,74.5,83,1017,0.0,Clear,clear sky,01:30,06:17,20:28,Lynchburg,1753680602
2025-07-28,01:45,73.54,74.5,83,1017,0.0,Clear,clear sky,01:41,06:17,20:28,Lynchburg,1753681279
2025-07-28,02:00,73.45,74.41,83,1017,0.0,Clear,clear sky,02:00,06:17,20:28,Lynchburg,1753682402
2025-07-28,02:15,73.45,74.41,83,1018,0.0,Clear,clear sky,02:15,06:17,20:28,Lynchburg,1753683302
2025-07-28,02:30,73.45,74.41,83,1017,0.0,Clear,clear sky,02:30,06:17,20:28,Lynchburg,1753684201
2025-07-28,02:45,73.63,74.61,83,1017,0.0,Clear,clear sky,02:45,06:17,20:28,Lynchburg,1753685101
2025-07-28,03:00,73.47,74.32,81,1017,0.0,Clear,clear sky,02:58,06:17,20:28,Lynchburg,1753685907
2025-07-28,03:15,73.47,74.32,81,1017,0.0,Clear,clear sky,03:15,06:17,20:28,Lynchburg,1753686902
2025-07-28,03:30,73.47,74.32,81,1018,0.0,Clear,clear sky,03:25,06:17,20:28,Lynchburg,1753687522
2025-07-28,03:45,73.35,74.19,81,1017,0.0,Clear,clear sky,03:45,06:17,20:28,Lynchburg,1753688701
2025-07-28,04:00,73.22,74.05,81,1017,0.0,Clear,clear sky,04:00,06:17,20:28,Lynchburg,1753689601
2025-07-28,04:15,72.72,73.4,79,1017,0.0,Clear,clear sky,04:15,06:17,20:28,Lynchburg,1753690501
2025-07-28,04:30,72.72,73.4,79,1017,0.0,Clear,clear sky,04:29,06:17,20:28,Lynchburg,1753691373
2025-07-28,04:45,72.86,73.71,82,1017,0.0,Clear,clear sky,04:44,06:17,20:28,Lynchburg,1753692275
2025-07-28,05:00,72.75,73.58,82,1017,0.0,Clear,clear sky,04:59,06:17,20:28,Lynchburg,1753693150
2025-07-28,05:15,72.37,73.22,83,1017,0.0,Mist,mist,05:10,06:17,20:28,Lynchburg,1753693853
2025-07-28,05:30,72.27,73.09,83,1017,0.0,Mist,mist,05:29,06:17,20:28,Lynchburg,1753694950
2025-07-28,05:45,72.14,72.95,83,1017,0.0,Mist,mist,05:40,06:17,20:28,Lynchburg,1753695635
2025-07-28,06:00,72.14,72.95,83,1017,0.0,Mist,mist,06:00,06:17,20:28,Lynchburg,1753696802
2025-07-28,06:15,72.27,73.09,83,1018,0.0,Clouds,few clouds,06:15,06:17,20:28,Lynchburg,1753697701
2025-07-28,06:30,71.6,72.36,83,1018,0.0,Clouds,few clouds,06:28,06:17,20:28,Lynchburg,1753698520
2025-07-28,06:45,71.73,72.5,83,1018,0.0,Clouds,few clouds,06:41,06:17,20:28,Lynchburg,1753699278
2025-07-28,07:00,71.82,72.59,83,1018,0.0,Clouds,few clouds,07:00,06:17,20:28,Lynchburg,1753700402
2025-07-28,07:15,72.14,73.0,84,1018,0.0,Clear,clear sky,07:12,06:17,20:28,Lynchburg,1753701153
2025-07-28,07:30,72.27,73.15,84,1018,0.0,Clear,clear sky,07:30,06:17,20:28,Lynchburg,1753702201
2025-07-28,07:45,71.08,72.59,100,1018,0.0,Clear,clear sky,07:45,06:17,20:28,Lynchburg,1753703101
2025-07-28,08:00,75.2,77.07,99,1018,2.28,Clouds,broken clouds,07:58,06:17,20:28,Lynchburg,1753703908
2025-07-28,08:15,75.16,77.04,99,1018,0.0,Clear,clear sky,08:15,06:17,20:28,Lynchburg,1753704902
2025-07-28,08:30,75.15,76.17,81,1018,0.0,Clear,clear sky,08:28,06:17,20:28,Lynchburg,1753705683
2025-07-28,08:45,74.68,76.55,100,1018,0.0,Clear,clear sky,08:45,06:17,20:28,Lynchburg,1753706701
2025-07-28,09:00,80.2,87.55,98,1018,3.42,Clear,clear sky,09:00,06:17,20:28,Lynchburg,1753707602
2025-07-28,09:15,81.86,87.49,76,1019,4.61,Clear,clear sky,09:15,06:17,20:28,Lynchburg,1753708501
2025-07-28,09:30,81.79,87.8,78,1019,4.61,Clear,clear sky,09:30,06:17,20:28,Lynchburg,1753709401
2025-07-28,09:45,81.9,87.35,75,1019,4.61,Clear,clear sky,09:41,06:17,20:28,Lynchburg,1753710078
2025-07-28,10:00,81.93,87.42,75,1019,4.61,Clear,clear sky,09:58,06:17,20:28,Lynchburg,1753711109
2025-07-28,10:15,83.71,90.18,71,1020,3.44,Clear,clear sky,10:15,06:17,20:28,Lynchburg,1753712102
2025-07-28,10:30,82.83,89.98,77,1020,3.44,Clear,clear sky,10:25,06:17,20:28,Lynchburg,1753712711
2025-07-28,10:45,83.75,89.94,70,1019,3.44,Clear,clear sky,10:45,06:17,20:28,Lynchburg,1753713901
2025-07-28,11:00,85.37,94.37,72,1019,3.44,Clear,clear sky,10:59,06:17,20:28,Lynchburg,1753714752
2025-07-28,11:15,87.62,98.67,69,1020,1.01,Clear,clear sky,11:10,06:17,20:28,Lynchburg,1753715449
2025-07-28,11:30,88.43,100.26,68,1020,4.07,Clear,clear sky,11:27,06:17,20:28,Lynchburg,1753716445
2025-07-28,11:45,87.28,94.5,62,1019,3.33,Clear,clear sky,11:45,06:17,20:28,Lynchburg,1753717502
2025-07-28,12:00,87.28,94.5,62,1019,3.33,Clear,clear sky,11:59,06:17,20:28,Lynchburg,1753718353
2025-07-28,12:15,89.08,95.09,55,1020,3.44,Clouds,scattered clouds,12:15,06:17,20:28,Lynchburg,1753719302
2025-07-28,12:30,89.58,99.81,62,1018,3.44,Clouds,scattered clouds,12:30,06:17,20:28,Lynchburg,1753720201
2025-07-28,12:45,89.08,95.09,55,1018,3.44,Clouds,scattered clouds,12:45,06:17,20:28,Lynchburg,1753721101
2025-07-28,13:00,89.08,95.09,55,1018,3.44,Clouds,scattered clouds,12:55,06:17,20:28,Lynchburg,1753721711
2025-07-28,13:15,89.08,96.51,58,1019,3.44,Clouds,scattered clouds,13:12,06:17,20:28,Lynchburg,1753722749
2025-07-28,13:30,89.08,96.51,58,1019,3.44,Clouds,scattered clouds,13:27,06:17,20:28,Lynchburg,1753723668
2025-07-28,13:45,89.08,96.51,58,1017,3.44,Clouds,scattered clouds,13:45,06:17,20:28,Lynchburg,1753724701
2025-07-28,14:00,89.08,96.51,58,1017,3.44,Clouds,scattered clouds,13:56,06:17,20:28,Lynchburg,1753725401
2025-07-28,14:15,90.88,98.89,55,1019,4.61,Clouds,scattered clouds,14:12,06:17,20:28,Lynchburg,1753726370
2025-07-28,14:30,93.29,105.24,56,1019,4.61,Clouds,scattered clouds,14:27,06:17,20:28,Lynchburg,1753727265
2025-07-28,14:45,90.88,98.89,55,1017,4.61,Clouds,scattered clouds,14:45,06:17,20:28,Lynchburg,1753728302
2025-07-28,15:00,90.88,98.89,55,1017,4.61,Clouds,scattered clouds,14:57,06:17,20:28,Lynchburg,1753729046
2025-07-28,15:15,90.88,98.89,55,1018,0.0,Clouds,few clouds,15:15,06:17,20:28,Lynchburg,1753730101
2025-07-28,15:30,90.88,98.89,55,1018,0.0,Clouds,few clouds,15:28,06:17,20:28,Lynchburg,1753730920
