date,time,temp,feels_like,humidity,pressure,wind_speed,weather_main,weather_description,data_time,sunrise,sunset,city,unix_timestamp
2025-08-06,00:00,66.02,66.13,81,1026,3.44,Clear,clear sky,23:59,06:25,20:19,Lynchburg,1754452741
2025-08-06,00:15,65.75,65.73,79,1026,3.44,Clear,clear sky,00:13,06:25,20:19,Lynchburg,1754453636
2025-08-06,00:30,65.57,65.68,82,1026,3.44,Clear,clear sky,00:28,06:25,20:19,Lynchburg,1754454507
2025-08-06,00:45,65.8,65.89,81,1026,3.44,Clear,clear sky,00:45,06:25,20:19,Lynchburg,1754455501
2025-08-06,01:00,65.16,65.17,81,1026,3.44,Clear,clear sky,00:57,06:25,20:19,Lynchburg,1754456250
2025-08-06,01:15,64.94,65.08,84,1026,4.61,Clear,clear sky,01:13,06:25,20:19,Lynchburg,1754457237
2025-08-06,01:30,65.16,65.17,81,1026,4.61,Clear,clear sky,01:30,06:25,20:19,Lynchburg,1754458202
2025-08-06,01:45,65.16,65.17,81,1026,4.61,Clear,clear sky,01:43,06:25,20:19,Lynchburg,1754459038
2025-08-06,02:00,65.16,65.17,81,1026,4.61,Clear,clear sky,01:59,06:25,20:19,Lynchburg,1754459982
2025-08-06,02:15,64.85,64.94,83,1026,3.44,Clouds,broken clouds,02:14,06:25,20:19,Lynchburg,1754460852
2025-08-06,02:30,64.85,64.94,83,1025,3.44,Clouds,broken clouds,02:29,06:25,20:19,Lynchburg,1754461752
2025-08-06,02:45,64.85,64.94,83,1025,3.44,Clouds,broken clouds,02:41,06:25,20:19,Lynchburg,1754462467
2025-08-06,03:00,64.85,64.94,83,1025,3.44,Clouds,broken clouds,02:57,06:25,20:19,Lynchburg,1754463422
2025-08-06,03:15,64.85,64.94,83,1025,3.44,Clouds,broken clouds,03:13,06:25,20:19,Lynchburg,1754464439
2025-08-06,03:30,64.85,64.94,83,1026,3.44,Clouds,broken clouds,03:30,06:25,20:19,Lynchburg,1754465401
2025-08-06,03:45,64.94,65.03,83,1026,3.44,Clouds,broken clouds,03:44,06:25,20:19,Lynchburg,1754466240
2025-08-06,04:00,64.94,65.03,83,1026,3.44,Rain,light rain,03:59,06:25,20:19,Lynchburg,1754467152
2025-08-06,04:15,65.05,65.16,83,1025,3.44,Rain,moderate rain,04:10,06:25,20:19,Lynchburg,1754467828
2025-08-06,04:30,64.94,65.03,83,1026,3.44,Clouds,scattered clouds,04:30,06:25,20:19,Lynchburg,1754469001
2025-08-06,04:45,64.94,65.03,83,1026,3.44,Rain,light rain,04:45,06:25,20:19,Lynchburg,1754469902
2025-08-06,05:00,65.07,65.17,83,1026,3.44,Rain,moderate rain,04:59,06:25,20:19,Lynchburg,1754470747
2025-08-06,05:15,65.07,65.17,83,1025,5.75,Rain,moderate rain,05:10,06:25,20:19,Lynchburg,1754471426
2025-08-06,05:30,65.07,65.17,83,1025,5.75,Rain,light rain,05:27,06:25,20:19,Lynchburg,1754472446
2025-08-06,05:45,65.17,65.3,83,1026,5.75,Clouds,scattered clouds,05:42,06:25,20:19,Lynchburg,1754473342
2025-08-06,06:00,65.17,65.3,83,1025,5.75,Rain,moderate rain,05:59,06:25,20:19,Lynchburg,1754474376
2025-08-06,06:15,65.07,65.17,83,1025,4.61,Rain,light rain,06:14,06:25,20:19,Lynchburg,1754475291
2025-08-06,06:30,65.17,65.3,83,1025,4.61,Clear,clear sky,06:28,06:25,20:19,Lynchburg,1754476112
2025-08-06,06:45,65.17,65.3,83,1026,5.75,Mist,mist,06:45,06:25,20:19,Lynchburg,1754477101
2025-08-06,07:00,65.17,65.3,83,1026,5.75,Mist,mist,07:00,06:25,20:19,Lynchburg,1754478002
2025-08-06,07:15,65.05,65.16,83,1026,5.75,Mist,mist,07:10,06:25,20:19,Lynchburg,1754478637
2025-08-06,07:30,65.05,65.16,83,1026,3.44,Clouds,broken clouds,07:28,06:25,20:19,Lynchburg,1754479727
2025-08-06,07:45,65.05,65.16,83,1027,3.44,Clouds,broken clouds,07:44,06:25,20:19,Lynchburg,1754480695
2025-08-06,08:00,65.7,65.86,83,1026,3.44,Clouds,broken clouds,07:56,06:25,20:19,Lynchburg,1754481398
2025-08-06,08:15,65.82,66.0,83,1026,5.75,Mist,mist,08:14,06:25,20:19,Lynchburg,1754482483
2025-08-06,08:30,65.82,66.0,83,1026,5.75,Mist,mist,08:28,06:25,20:19,Lynchburg,1754483328
2025-08-06,08:45,65.95,66.15,83,1027,5.75,Mist,mist,08:43,06:25,20:19,Lynchburg,1754484212
2025-08-06,09:00,66.04,66.24,83,1027,5.75,Mist,mist,08:55,06:25,20:19,Lynchburg,1754484924
2025-08-06,09:15,66.88,67.17,83,1027,5.75,Mist,mist,09:14,06:25,20:19,Lynchburg,1754486045
2025-08-06,09:30,67.1,67.41,83,1027,5.75,Mist,mist,09:28,06:25,20:19,Lynchburg,1754486929
2025-08-06,09:45,67.19,67.51,83,1027,5.75,Mist,mist,09:45,06:25,20:19,Lynchburg,1754487901
2025-08-06,10:00,67.75,68.07,82,1027,5.75,Mist,mist,09:57,06:25,20:19,Lynchburg,1754488625
2025-08-06,10:15,67.86,68.2,82,1027,6.91,Mist,mist,10:11,06:25,20:19,Lynchburg,1754489486
2025-08-06,10:30,68.43,68.77,81,1027,6.91,Mist,mist,10:28,06:25,20:19,Lynchburg,1754490494
2025-08-06,10:45,68.54,68.95,82,1028,6.91,Mist,mist,10:44,06:25,20:19,Lynchburg,1754491446
2025-08-06,11:00,68.36,68.7,81,1028,6.91,Mist,mist,10:58,06:25,20:19,Lynchburg,1754492283
2025-08-06,11:15,68.94,69.24,79,1027,6.91,Mist,mist,11:15,06:25,20:19,Lynchburg,1754493301
2025-08-06,11:30,69.39,69.93,83,1027,6.91,Mist,mist,11:26,06:25,20:19,Lynchburg,1754494008
2025-08-06,11:45,69.84,70.38,82,1028,6.91,Mist,mist,11:45,06:25,20:19,Lynchburg,1754495102
2025-08-06,12:00,69.94,70.54,83,1028,6.91,Mist,mist,11:58,06:25,20:19,Lynchburg,1754495884
2025-08-06,12:15,69.89,70.2,77,1028,5.75,Clouds,overcast clouds,12:13,06:25,20:19,Lynchburg,1754496815
2025-08-06,12:30,69.89,70.05,74,1028,6.91,Clouds,overcast clouds,12:30,06:25,20:19,Lynchburg,1754497802
2025-08-06,12:45,70.72,71.06,76,1028,6.91,Clouds,overcast clouds,12:45,06:25,20:19,Lynchburg,1754498702
2025-08-06,13:00,70.72,71.29,81,1028,6.91,Clouds,overcast clouds,12:58,06:25,20:19,Lynchburg,1754499512
2025-08-06,13:15,70.72,71.35,82,1027,8.05,Clouds,overcast clouds,13:14,06:25,20:19,Lynchburg,1754500450
2025-08-06,13:30,70.72,71.29,81,1027,8.05,Clouds,overcast clouds,13:29,06:25,20:19,Lynchburg,1754501371
2025-08-06,13:45,70.72,71.35,82,1027,8.05,Rain,light rain,13:45,06:25,20:19,Lynchburg,1754502301
2025-08-06,14:00,70.72,71.35,82,1027,8.05,Rain,light rain,14:00,06:25,20:19,Lynchburg,1754503202
2025-08-06,14:15,69.62,70.18,83,1027,8.05,Clouds,overcast clouds,14:12,06:25,20:19,Lynchburg,1754503979
2025-08-06,14:30,69.6,70.12,82,1027,8.05,Rain,light rain,14:30,06:25,20:19,Lynchburg,1754505001
2025-08-06,14:45,69.01,69.66,86,1027,8.05,Rain,light rain,14:45,06:25,20:19,Lynchburg,1754505901
2025-08-06,15:00,68.45,69.08,87,1027,8.05,Rain,light rain,15:00,06:25,20:19,Lynchburg,1754506801
2025-08-06,15:15,68.34,68.97,87,1027,6.91,Rain,light rain,15:13,06:25,20:19,Lynchburg,1754507614
2025-08-06,15:30,68.11,68.61,85,1027,6.91,Rain,moderate rain,15:30,06:25,20:19,Lynchburg,1754508601
2025-08-06,15:45,67.55,68.05,86,1027,3.44,Rain,moderate rain,15:41,06:25,20:19,Lynchburg,1754509291
2025-08-06,16:00,67.64,67.96,82,1027,9.22,Rain,moderate rain,16:00,06:25,20:19,Lynchburg,1754510401
2025-08-06,16:15,67.64,67.96,82,1027,10.36,Rain,moderate rain,16:10,06:25,20:19,Lynchburg,1754511035
2025-08-06,16:30,67.75,68.07,82,1027,10.36,Rain,light rain,16:30,06:25,20:19,Lynchburg,1754512201
2025-08-06,16:45,67.66,68.07,84,1027,8.05,Clouds,overcast clouds,16:45,06:25,20:19,Lynchburg,1754513102
2025-08-06,17:00,67.78,68.22,84,1027,8.05,Clouds,overcast clouds,17:00,06:25,20:19,Lynchburg,1754514001
2025-08-06,17:15,67.87,68.36,85,1027,8.05,Clouds,overcast clouds,17:11,06:25,20:19,Lynchburg,1754514676
2025-08-06,17:30,67.87,68.31,84,1027,9.22,Clouds,broken clouds,17:29,06:25,20:19,Lynchburg,1754515761
2025-08-06,17:45,67.87,68.31,84,1027,9.22,Clouds,broken clouds,17:44,06:25,20:19,Lynchburg,1754516667
2025-08-06,18:00,67.73,68.11,83,1026,9.22,Clouds,broken clouds,17:59,06:25,20:19,Lynchburg,1754517550
2025-08-06,18:15,67.98,68.43,84,1026,8.05,Clouds,overcast clouds,18:14,06:25,20:19,Lynchburg,1754518452
2025-08-06,18:30,67.98,68.29,81,1027,8.05,Clouds,overcast clouds,18:30,06:25,20:19,Lynchburg,1754519401
2025-08-06,18:45,68.43,68.83,82,1027,8.05,Clouds,overcast clouds,18:44,06:25,20:19,Lynchburg,1754520252
2025-08-06,19:00,68.34,68.86,85,1027,8.05,Clouds,overcast clouds,19:00,06:25,20:19,Lynchburg,1754521202
2025-08-06,19:15,67.87,68.36,85,1026,5.75,Clouds,overcast clouds,19:15,06:25,20:19,Lynchburg,1754522101
