date,time,temp,feels_like,humidity,pressure,wind_speed,weather_main,weather_description,data_time,sunrise,sunset,city,unix_timestamp
2025-08-05,00:00,66.51,66.33,74,1023,0.0,Clear,clear sky,23:59,06:24,20:20,Lynchburg,1754366351
2025-08-05,00:15,65.66,65.41,74,1022,0.0,Clear,clear sky,00:11,06:24,20:20,Lynchburg,1754367100
2025-08-05,00:30,65.66,65.32,72,1023,0.0,Clear,clear sky,00:30,06:24,20:20,Lynchburg,1754368202
2025-08-05,00:45,65.66,65.35,73,1023,0.0,Clear,clear sky,00:42,06:24,20:20,Lynchburg,1754368970
2025-08-05,01:00,65.66,65.26,71,1023,0.0,Clear,clear sky,00:57,06:24,20:20,Lynchburg,1754369829
2025-08-05,01:15,66.11,66.27,82,1023,0.0,Clear,clear sky,01:15,06:24,20:20,Lynchburg,1754370901
2025-08-05,01:30,66.58,66.74,81,1023,0.0,Clear,clear sky,01:26,06:24,20:20,Lynchburg,1754371600
2025-08-05,01:45,66.24,66.42,82,1023,0.0,Clear,clear sky,01:42,06:24,20:20,Lynchburg,1754372531
2025-08-05,02:00,66.34,66.49,81,1023,0.0,Clear,clear sky,01:56,06:24,20:20,Lynchburg,1754373384
2025-08-05,02:15,66.34,66.49,81,1023,0.0,Clouds,few clouds,02:12,06:24,20:20,Lynchburg,1754374366
2025-08-05,02:30,66.34,66.49,81,1023,0.0,Clouds,few clouds,02:29,06:24,20:20,Lynchburg,1754375351
2025-08-05,02:45,66.34,66.49,81,1023,0.0,Clouds,few clouds,02:42,06:24,20:20,Lynchburg,1754376170
2025-08-05,03:00,66.47,66.58,80,1023,0.0,Clouds,few clouds,02:58,06:24,20:20,Lynchburg,1754377130
2025-08-05,03:15,66.74,66.69,76,1023,0.0,Clouds,overcast clouds,03:10,06:24,20:20,Lynchburg,1754377822
2025-08-05,03:30,66.6,66.72,80,1023,0.0,Clouds,overcast clouds,03:27,06:24,20:20,Lynchburg,1754378870
2025-08-05,03:45,66.6,66.72,80,1023,0.0,Clouds,overcast clouds,03:45,06:24,20:20,Lynchburg,1754379902
2025-08-05,04:00,66.47,66.58,80,1023,0.0,Clouds,overcast clouds,03:55,06:24,20:20,Lynchburg,1754380532
2025-08-05,04:15,66.34,66.43,80,1023,0.0,Clouds,overcast clouds,04:10,06:24,20:20,Lynchburg,1754381421
2025-08-05,04:30,66.34,66.49,81,1023,0.0,Rain,light rain,04:27,06:24,20:20,Lynchburg,1754382470
2025-08-05,04:45,66.24,66.36,81,1023,0.0,Rain,light rain,04:42,06:24,20:20,Lynchburg,1754383370
2025-08-05,05:00,66.24,66.36,81,1023,0.0,Rain,light rain,04:58,06:24,20:20,Lynchburg,1754384330
2025-08-05,05:15,65.73,65.95,84,1023,0.0,Rain,light rain,05:14,06:24,20:20,Lynchburg,1754385273
2025-08-05,05:30,65.73,65.95,84,1023,0.0,Clear,clear sky,05:29,06:24,20:20,Lynchburg,1754386151
2025-08-05,05:45,65.53,65.64,82,1024,0.0,Rain,light rain,05:45,06:24,20:20,Lynchburg,1754387101
2025-08-05,06:00,65.53,65.59,81,1024,0.0,Clear,clear sky,05:56,06:24,20:20,Lynchburg,1754387760
2025-08-05,06:15,65.53,65.64,82,1024,0.0,Rain,light rain,06:10,06:24,20:20,Lynchburg,1754388620
2025-08-05,06:30,65.53,65.64,82,1024,0.0,Rain,moderate rain,06:28,06:24,20:20,Lynchburg,1754389684
2025-08-05,06:45,65.53,65.64,82,1025,0.0,Rain,moderate rain,06:43,06:24,20:20,Lynchburg,1754390594
2025-08-05,07:00,65.53,65.64,82,1025,0.0,Rain,moderate rain,06:58,06:24,20:20,Lynchburg,1754391485
2025-08-05,07:15,65.53,65.64,82,1024,0.0,Rain,light rain,07:13,06:24,20:20,Lynchburg,1754392384
2025-08-05,07:30,65.53,65.59,81,1024,0.0,Rain,light rain,07:27,06:24,20:20,Lynchburg,1754393246
2025-08-05,07:45,65.73,65.95,84,1025,0.0,Rain,light rain,07:43,06:24,20:20,Lynchburg,1754394218
2025-08-05,08:00,66.18,66.45,84,1026,0.0,Mist,mist,07:56,06:24,20:20,Lynchburg,1754394978
2025-08-05,08:15,66.27,66.45,82,1026,0.0,Rain,light rain,08:11,06:24,20:20,Lynchburg,1754395863
2025-08-05,08:30,66.16,66.24,80,1025,0.0,Clouds,broken clouds,08:26,06:24,20:20,Lynchburg,1754396802
2025-08-05,08:45,66.78,66.92,80,1026,0.0,Clouds,broken clouds,08:45,06:24,20:20,Lynchburg,1754397901
2025-08-05,09:00,66.92,67.06,80,1026,0.0,Clouds,broken clouds,08:56,06:24,20:20,Lynchburg,1754398602
2025-08-05,09:15,67.35,67.55,80,1025,3.44,Clouds,few clouds,09:10,06:24,20:20,Lynchburg,1754399418
2025-08-05,09:30,67.37,67.42,77,1025,3.44,Clouds,few clouds,09:25,06:24,20:20,Lynchburg,1754400358
2025-08-05,09:45,67.6,67.87,81,1026,3.44,Clouds,few clouds,09:43,06:24,20:20,Lynchburg,1754401384
2025-08-05,10:00,68.11,68.38,80,1026,3.44,Clouds,few clouds,10:00,06:24,20:20,Lynchburg,1754402402
2025-08-05,10:15,70.02,70.81,87,1025,0.0,Clouds,broken clouds,10:10,06:24,20:20,Lynchburg,1754403023
2025-08-05,10:30,70.02,70.75,86,1025,0.0,Clouds,broken clouds,10:25,06:24,20:20,Lynchburg,1754403914
